stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2:47:JDFS-28,,"Šlapanice,křižovatka",,,,"5,796",,0,,Europe/Prague,0,
2:47:JDFS-27,,"Slaný,Palackého",,,,"4,791",,0,,Europe/Prague,0,
2:47:JDFS-26,,"Slaný,Nosačická",,,,"4,791",,0,,Europe/Prague,0,
2:47:JDFS-25,,"Slaný,aut.nádr.",,,,"4,791",,0,,Europe/Prague,0,
2:47:JDFS-24,,"Brozany n.Ohří,křiž.",,,,"766,8",,0,,Europe/Prague,0,
2:47:JDFS-23,,"Martiněves,Radešín",,,,"779,6",,0,,Europe/Prague,0,
2:47:JDFS-20,,"Mšené-lázně,lázně",,,,"776,6",,0,,Europe/Prague,0,
2:47:JDFS-19,,"Mšené-lázně,u kapličky",,,,"776,6",,0,,Europe/Prague,0,
2:47:JDFS-18,,"Litoměřice,Pokratická",,,,"601,9",,0,,Europe/Prague,0,
2:47:JDFS-11,,"Martiněves,Charvatce",,,,"779,6",,0,,Europe/Prague,0,
2:47:JDFS-10,,"Doksany,zámek",,,,"765,7",,0,,Europe/Prague,0,
2:47:JDFS-1,,"Beřovice,Bakov",,,,"5,794",,0,,Europe/Prague,0,
2:48:JDFS-9,,"Klíny,ObÚ",,,,262,,0,,Europe/Prague,0,
2:48:JDFS-8,,"Klíny,Obora",,,,262,,0,,Europe/Prague,0,
2:48:JDFS-7,,"Klíny,host.",,,,262,,0,,Europe/Prague,0,
2:48:JDFS-6,,"Litvínov,Horní Ves",,,,221,,0,,Europe/Prague,0,
2:48:JDFS-5,,"Český Jiřetín,Fláje,zámeček rozc.",,,,261,,0,,Europe/Prague,0,
2:48:JDFS-4,,"Český Jiřetín,Fláje",,,,261,,0,,Europe/Prague,0,
2:48:JDFS-3,,"Český Jiřetín,u pily",,,,261,,0,,Europe/Prague,0,
2:48:JDFS-2,,"Český Jiřetín,pož.zbroj.",,,,261,,0,,Europe/Prague,0,
2:48:JDFS-19,,"Český Jiřetín,Fláje,přehrada",,,,261,,0,,Europe/Prague,0,
2:48:JDFS-18,,"Litvínov,Máj věž.domy",,,,221,,0,,Europe/Prague,0,
2:48:JDFS-17,,"Klíny,Sedlo",,,,262,,0,,Europe/Prague,0,
2:48:JDFS-16,,"Klíny,Rašov",,,,262,,0,,Europe/Prague,0,
2:48:JDFS-15,,"Litvínov,Písečná",,,,221,,0,,Europe/Prague,0,
2:48:JDFS-11,,"Klíny,Šumenské údolí",,,,262,,0,,Europe/Prague,0,
2:48:JDFS-10,,"Klíny,rozc.Mníšek",,,,262,,0,,Europe/Prague,0,
2:48:JDFS-1,,Český Jiřetín,,,,261,,0,,Europe/Prague,0,
2:49:JDFS-9,,"Velemyšleves,Truzenice",,,,912,,0,,Europe/Prague,0,
2:49:JDFS-6,,"Velemyšleves,Minice,samota",,50.386486,13.569329,912,,0,,Europe/Prague,0,
2:49:JDFS-5,,"Velemyšleves,Minice",,,,912,,0,,Europe/Prague,0,
2:50:JDFS-9,,"Čeradice,Větrušice,návrší",,,,962,,0,,Europe/Prague,0,
2:50:JDFS-8,,"Čeradice,Větrušice",,,,962,,0,,Europe/Prague,0,
2:50:JDFS-7,,"Nové Sedlo,Sedčice",,,,963,,0,,Europe/Prague,0,
2:50:JDFS-6,,"Nové Sedlo,ÚNV",,,,963,,0,,Europe/Prague,0,
2:50:JDFS-5,,Nové Sedlo,,,,963,,0,,Europe/Prague,0,
2:50:JDFS-4,,"Žatec,Kadaňská",,,,901,,0,,Europe/Prague,0,
2:50:JDFS-3,,Libočany,,,,961,,0,,Europe/Prague,0,
2:50:JDFS-2,,Čeradice,,,,962,,0,,Europe/Prague,0,
2:50:JDFS-16,,"Žatec,VÚCh",,,,901,,0,,Europe/Prague,0,
2:50:JDFS-13,,"Žatec,Čeradická",,,,901,,0,,Europe/Prague,0,
2:50:JDFS-11,,"Nové Sedlo,Žabokliky,žel.st.",,,,963,,0,,Europe/Prague,0,
2:50:JDFS-10,,"Nové Sedlo,Žabokliky",,,,963,,0,,Europe/Prague,0,
2:50:JDFS-1,,"Nové Sedlo,Břežany",,,,963,,0,,Europe/Prague,0,
2:51:JDFS-4,,"Petrovice,škola",,,,137,,0,,Europe/Prague,0,
2:51:JDFS-3,,"Petrovice,rozc.Krásný Les",,,,137,,0,,Europe/Prague,0,
2:51:JDFS-2,,"Petrovice,Krásný Les,konečná",,,,125,,0,,Europe/Prague,0,
2:51:JDFS-1,,"Petrovice,Krásný Les",,,,125,,0,,Europe/Prague,0,
2:52:JDFS-9,,Leština,,,,152,,0,,Europe/Prague,0,
2:52:JDFS-8,,"Libouchec,Knínice,rozc.1.0",,50.729527,14.009831,131,,0,,Europe/Prague,0,
2:52:JDFS-7,,"Lovečkovice,Knínice,rozc.",,,,641,,0,,Europe/Prague,0,
2:52:JDFS-63,,"Ústí n.L.,Střekov,K Loděnici",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-62,,"Ústí n.L.,Střekov,ČOV",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-61,,"Bahratal,ZOLL",,,,-  ,,0,,Europe/Prague,0,
2:52:JDFS-60,,"Bahratal,grenzübergang",,50.8154449,13.98154,139,,0,,Europe/Prague,0,
2:52:JDFS-6,,"Lovečkovice,Knínice",,,,641,,0,,Europe/Prague,0,
2:52:JDFS-58,,"Ústí n.L.,Strážky,obec",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-57,,"Ústí n.L.,Božtěšice",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-55,,"Svádov,osada",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-54,,"Ústí n.L.,Olšinky",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-51,,"Libouchec,Žďárek",,,,131,,0,,Europe/Prague,0,
2:52:JDFS-50,,Zubrnice,,50.64855,14.218819,153,,0,,Europe/Prague,0,
2:52:JDFS-48,,"Velké Březno,žel.st.",,,,151,,0,,Europe/Prague,0,
2:52:JDFS-47,,Velké Březno,,,,151,,0,,Europe/Prague,0,
2:52:JDFS-46,,"Velké Březno,Valtířov,žel.st.",,,,151,,0,,Europe/Prague,0,
2:52:JDFS-45,,"Velké Březno,Valtířov,osada",,,,151,,0,,Europe/Prague,0,
2:52:JDFS-44,,"Úštěk,žel.st.",,,,631,,0,,Europe/Prague,0,
2:52:JDFS-43,,"Úštěk,nám.",,,,631,,0,,Europe/Prague,0,
2:52:JDFS-42,,"Úštěk,motel",,,,631,,0,,Europe/Prague,0,
2:52:JDFS-41,,"Úštěk,sídliště",,,,631,,0,,Europe/Prague,0,
2:52:JDFS-38,,"Ústí n.L.,Bukov,městský stadion",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-37,,"Ústí n.L.,poliklinika",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-36,,"Ústí n.L.,pod Holoměří",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-35,,"Ústí n.L.,Božtěšická",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-34,,"Ústí n.L.,Beethovenova",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-33,,"Zubrnice,Týniště",,,,153,,0,,Europe/Prague,0,
2:52:JDFS-32,,"Tisá,statek",,,,135,,0,,Europe/Prague,0,
2:52:JDFS-31,,"Tisá,rozc.Sněžník 5.0",,,,135,,0,,Europe/Prague,0,
2:52:JDFS-30,,"Tisá,rozc.Antonínov 0.5",,,,135,,0,,Europe/Prague,0,
2:52:JDFS-29,,"Tisá,kult.dům",,,,135,,0,,Europe/Prague,0,
2:52:JDFS-28,,"Tisá,dětský domov",,,,135,,0,,Europe/Prague,0,
2:52:JDFS-27,,"Svádov,žel.st.",,,,101,,0,,Europe/Prague,0,
2:52:JDFS-26,,"Petrovice,záv.",,,,137,,0,,Europe/Prague,0,
2:52:JDFS-25,,"Petrovice,u Marvanů",,50.7959,13.977123,137,,0,,Europe/Prague,0,
2:52:JDFS-24,,"Petrovice,u dubu",,50.804238,13.97955,137,,0,,Europe/Prague,0,
2:52:JDFS-21,,"Petrovice,konečná",,,,137,,0,,Europe/Prague,0,
2:52:JDFS-20,,"Petrovice,CLO",,,,-  ,,0,,Europe/Prague,0,
2:52:JDFS-2,,"Úštěk,Habřina",,,,631,,0,,Europe/Prague,0,
2:52:JDFS-12,,"Libouchec,Nový Libouchec",,50.775415,14.037205,131,,0,,Europe/Prague,0,
2:52:JDFS-10,,"Leština,host.",,,,152,,0,,Europe/Prague,0,
2:52:JDFS-1,,"Úštěk,Dolní Vysoké",,,,631,,0,,Europe/Prague,0,
2:53:JDFS-9,,Široké Třebčice,,,,565,,0,,Europe/Prague,0,
2:53:JDFS-8,,Rokle,,50.353397,13.297654,"562,562",,0,,Europe/Prague,0,
2:53:JDFS-5,,"Podbořany,aut.nádr.",,,,931,,0,,Europe/Prague,0,
2:53:JDFS-4,,Pětipsy,,,,563,,0,,Europe/Prague,0,
2:53:JDFS-2,,"Kadaň,u mostu",,50.37566,13.274507,531,,0,,Europe/Prague,0,
2:53:JDFS-17,,"Rokle,Hradec,rozvodna",,50.34124,13.323498,562,,0,,Europe/Prague,0,
2:53:JDFS-16,,"Rokle,Hradec",,50.3586922,13.31573,562,,0,,Europe/Prague,0,
2:53:JDFS-13,,"Želina,rozc.",,,,562,,0,,Europe/Prague,0,
2:87:JDFS-3,,"Doubice,u háj.",,,,387,,0,,Europe/Prague,0,
2:53:JDFS-12,,"Krásný Dvůr,Zlovědice,rozc.",,,,933,,0,,Europe/Prague,0,
2:53:JDFS-11,,"Krásný Dvůr,Vysoké Třebušice",,,,933,,0,,Europe/Prague,0,
2:53:JDFS-10,,"Veliká Ves,rozc.1.0",,50.269736,13.388881,565,,0,,Europe/Prague,0,
2:54:JDFS-8,,Nové Třebčice,,,,565,,0,,Europe/Prague,0,
2:54:JDFS-7,,"Podbořany,Mory",,,,932,,0,,Europe/Prague,0,
2:54:JDFS-6,,Krásný Dvůr,,,,933,,0,,Europe/Prague,0,
2:54:JDFS-5,,"Podbořany,Kněžice",,,,932,,0,,Europe/Prague,0,
2:54:JDFS-4,,"Krásný Dvůr,Chrášťany",,,,933,,0,,Europe/Prague,0,
2:54:JDFS-3,,"Krásný Dvůr,Chotěbudice",,,,933,,0,,Europe/Prague,0,
2:54:JDFS-2,,"Podbořany,Hlubany,záv.",,,,931,,0,,Europe/Prague,0,
2:54:JDFS-15,,Vitčice,,,,565,,0,,Europe/Prague,0,
2:54:JDFS-14,,Veliká Ves,,,,565,,0,,Europe/Prague,0,
2:54:JDFS-12,,"Podlesice,školka",,,,565,,0,,Europe/Prague,0,
2:54:JDFS-1,,"Podbořany,Buškovice",,,,931,,0,,Europe/Prague,0,
2:55:JDFS-9,,"Krupka,Vrchoslav,Hor.nám.",,,,431,,0,,Europe/Prague,0,
2:55:JDFS-5,,"Dubí,Běhánky,Pod návrším",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-4,,"Dubí,Běhánky,Dubská",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-3,,"Proboštov,nám.",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-21,,"Dubí,Drahůnky",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-2,,"Proboštov,škola",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-18,,"Proboštov,Přítkov,křiž.",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-16,,"Teplice,Městské sály",,,,401,,0,,Europe/Prague,0,
2:55:JDFS-13,,"Proboštov,teplárna",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-12,,"Proboštov,Přítkovská",,,,421,,0,,Europe/Prague,0,
2:55:JDFS-11,,Proboštov,,,,421,,0,,Europe/Prague,0,
2:55:JDFS-10,,"Proboštov,Přítkov",,,,421,,0,,Europe/Prague,0,
2:56:JDFS-6,,"Hora Sv.Kateřiny,předávací stanice",,,,253,,0,,Europe/Prague,0,
2:56:JDFS-5,,"Hora Sv.Kateřiny,pož.zbroj.",,,,253,,0,,Europe/Prague,0,
2:56:JDFS-4,,"Hora Sv.Kateřiny,nám.",,,,253,,0,,Europe/Prague,0,
2:56:JDFS-3,,"Hora Sv.Kateřiny,Pachenkov",,50.596544,13.448227,253,,0,,Europe/Prague,0,
2:56:JDFS-26,,"Hora Sv.Kateřiny,Malý Háj",,,,253,,0,,Europe/Prague,0,
2:56:JDFS-2,,"Boleboř,rozc.Orasín 1.0",,,,572,,0,,Europe/Prague,0,
2:56:JDFS-17,,Orasín,,,,572,,0,,Europe/Prague,0,
2:56:JDFS-15,,"Malý Háj,Lesná,rozc.",,,,253,,0,,Europe/Prague,0,
2:56:JDFS-14,,"Hora Sv.Kateřiny,rozc.Malý Háj",,,,253,,0,,Europe/Prague,0,
2:56:JDFS-12,,"Jirkov,Jiráskova",,,,511,,0,,Europe/Prague,0,
2:56:JDFS-11,,"Jirkov,Jindřišská",,,,511,,0,,Europe/Prague,0,
2:56:JDFS-1,,Boleboř,,,,572,,0,,Europe/Prague,0,
2:57:JDFS-9,,Mezihoří,,,,522,,0,,Europe/Prague,0,
2:57:JDFS-8,,"Květnov,rozc.1.0",,,,522,,0,,Europe/Prague,0,
2:57:JDFS-7,,Kalek,,50.577966,13.315292,523,,0,,Europe/Prague,0,
2:57:JDFS-6,,"Chomutov,Zátiší",,,,501,,0,,Europe/Prague,0,
2:57:JDFS-4,,"Hradečná,rozc.1.0",,,,522,,0,,Europe/Prague,0,
2:57:JDFS-3,,"Blatno,suška",,,,522,,0,,Europe/Prague,0,
2:57:JDFS-2,,"Blatno,Nový dům rozc.",,,,522,,0,,Europe/Prague,0,
2:57:JDFS-18,,"Chomutov,Kostnická škola",,,,501,,0,,Europe/Prague,0,
2:57:JDFS-16,,"Chomutov,Kostnická",,50.467334,13.399755,501,,0,,Europe/Prague,0,
2:57:JDFS-13,,Zákoutí,,,,522,,0,,Europe/Prague,0,
2:57:JDFS-12,,Radenov,,50.526287,13.361322,522,,0,,Europe/Prague,0,
2:57:JDFS-11,,"Načetín,odb.",,,,523,,0,,Europe/Prague,0,
2:57:JDFS-10,,Načetín,,,,523,,0,,Europe/Prague,0,
2:57:JDFS-1,,Blatno,,50.200018,13.382131,522,,0,,Europe/Prague,0,
2:58:JDFS-7,,"Měcholupy,Velká Černoc",,,,924,,0,,Europe/Prague,0,
2:58:JDFS-6,,"Blšany,Stachov",,,,937,,0,,Europe/Prague,0,
2:58:JDFS-5,,"Blšany,Soběchleby",,,,935,,0,,Europe/Prague,0,
2:58:JDFS-4,,"Podbořany,nem.",,,,931,,0,,Europe/Prague,0,
2:58:JDFS-3,,Očihov,,,,936,,0,,Europe/Prague,0,
2:58:JDFS-2,,"Blšany,Malá Černoc",,,,935,,0,,Europe/Prague,0,
2:58:JDFS-1,,"Blšany,nám.",,,,937,,0,,Europe/Prague,0,
2:59:JDFS-9,,"Hostomice,nám.",,,,481,,0,,Europe/Prague,0,
2:59:JDFS-8,,"Hostomice,nadjezd",,50.589326,13.799043,481,,0,,Europe/Prague,0,
2:59:JDFS-5,,"Bílina,VMG I",,,,461,,0,,Europe/Prague,0,
2:59:JDFS-4,,"Bílina,sídliště",,,,461,,0,,Europe/Prague,0,
2:59:JDFS-33,,"Hrobčice,Mirošovice",,,,473,,0,,Europe/Prague,0,
2:59:JDFS-32,,"Bělušice,ObÚ",,,,245,,0,,Europe/Prague,0,
2:59:JDFS-3,,"Bílina,pož.zbroj.",,,,461,,0,,Europe/Prague,0,
2:59:JDFS-28,,"Bílina,Lidl",,,,461,,0,,Europe/Prague,0,
2:59:JDFS-26,,"Teplice,Bílinská",,,,401,,0,,Europe/Prague,1,
2:59:JDFS-25,,Raná,,,,853,,0,,Europe/Prague,0,
2:59:JDFS-24,,"Bělušice,Odolice,rozc.",,,,245,,0,,Europe/Prague,0,
2:59:JDFS-23,,"Libčeves,Mnichov",,,,851,,0,,Europe/Prague,0,
2:59:JDFS-22,,"Měrunice,rozc.",,,,475,,0,,Europe/Prague,0,
2:59:JDFS-2,,"Bílina,poliklinika",,,,461,,0,,Europe/Prague,0,
2:59:JDFS-19,,"Ledvice,úpravna uhlí",,,,483,,0,,Europe/Prague,0,
2:59:JDFS-18,,Kozly,,50.456996,13.784479,854,,0,,Europe/Prague,0,
2:59:JDFS-17,,Kladruby,,50.611404,13.830398,485,,0,,Europe/Prague,0,
2:59:JDFS-16,,"Chudeřice,záv.",,,,461,,0,,Europe/Prague,0,
2:59:JDFS-15,,"Chudeřice,nám.",,,,461,,0,,Europe/Prague,0,
2:59:JDFS-14,,"Světec,Chotějovice",,,,483,,0,,Europe/Prague,0,
2:59:JDFS-13,,"Libčeves,Charvatce",,,,851,,0,,Europe/Prague,0,
2:59:JDFS-12,,Hrobčice,,,,473,,0,,Europe/Prague,0,
2:59:JDFS-11,,"Hostomice,Tuchlov rozc.",,50.601357,13.808187,482,,0,,Europe/Prague,0,
2:59:JDFS-10,,"Hostomice,sklárna",,,,481,,0,,Europe/Prague,0,
2:59:JDFS-1,,"Bílina,aut.nádr.",,,,461,,0,,Europe/Prague,0,
2:60:JDFS-9,,"Merboltice,host.",,50.69125,14.345604,335,,0,,Europe/Prague,0,
2:60:JDFS-8,,"Merboltice,dol.část",,,,335,,0,,Europe/Prague,0,
2:60:JDFS-7,,"Velká Bukovina,Malá Bukovina,u křížku",,,,358,,0,,Europe/Prague,0,
2:60:JDFS-6,,"Velká Bukovina,Malá Bukovina,ObÚ",,,,358,,0,,Europe/Prague,0,
2:60:JDFS-5,,"Velká Bukovina,Karlovka,samota",,50.743139,14.386602,358,,0,,Europe/Prague,0,
2:60:JDFS-4,,"Velká Bukovina,Karlovka",,50.741322,14.395235,358,,0,,Europe/Prague,0,
2:60:JDFS-3,,"Dolní Habartice,rozc.",,50.75358,14.34014,359,,0,,Europe/Prague,0,
2:60:JDFS-22,,"Benešov n.Pl.,Pod parkem",,,,331,,0,,Europe/Prague,0,
2:60:JDFS-21,,"Benešov n.Pl.,žel.st.",,,,331,,0,,Europe/Prague,0,
2:60:JDFS-20,,"Starý Šachov,otočka",,,,333,,0,,Europe/Prague,0,
2:60:JDFS-2,,"Dolní Habartice,ObÚ",,,,359,,0,,Europe/Prague,0,
2:60:JDFS-19,,"Žandov,nám.",,,,334,,0,,Europe/Prague,0,
2:60:JDFS-18,,"Verneřice,rozc.",,,,337,,0,,Europe/Prague,0,
2:60:JDFS-16,,"Velká Bukovina,rozc.",,50.72994,14.39688,358,,0,,Europe/Prague,0,
2:60:JDFS-15,,"Velká Bukovina,cihelna",,50.725554,14.39954,334,,0,,Europe/Prague,0,
2:60:JDFS-14,,"Starý Šachov,žel.st.",,,,333,,0,,Europe/Prague,0,
2:60:JDFS-13,,"Starý Šachov,rozc.",,,,333,,0,,Europe/Prague,0,
2:60:JDFS-12,,"Merboltice,konečná",,,,335,,0,,Europe/Prague,0,
2:60:JDFS-11,,"Merboltice,I",,50.6989,14.361953,335,,0,,Europe/Prague,0,
2:60:JDFS-10,,"Merboltice,Hraničář",,,,335,,0,,Europe/Prague,0,
2:60:JDFS-1,,"Benešov n.Pl.,nám.",,,,331,,0,,Europe/Prague,0,
2:61:JDFS-8,,"Žitenice,Skalická",,,,625,,0,,Europe/Prague,0,
2:62:JDFS-8,,"Košťany,Kamenný pahorek",,,,447,,0,,Europe/Prague,0,
2:62:JDFS-7,,"Jeníkov,nám.",,,,492,,0,,Europe/Prague,0,
2:62:JDFS-6,,"Chlumec,žel.přejezd",,,,121,,0,,Europe/Prague,0,
2:62:JDFS-41,,"Ústí n.L.,Všebořice,U Českého Újezdu",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-40,,"Ústí n.L.,Severní Terasa",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-39,,"Ústí n.L.,Masarykova nem.",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-38,,"Ústí n.L.,Bukov,sanat.",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-28,,"Jeníkov,Oldřichov,rozc.žel.st.",,,,492,,0,,Europe/Prague,0,
2:62:JDFS-27,,"Jeníkov,Oldřichov,ObÚ",,,,492,,0,,Europe/Prague,0,
2:62:JDFS-26,,"Jeníkov,Oldřichov,Barbora",,,,492,,0,,Europe/Prague,0,
2:62:JDFS-25,,"Jeníkov,Oldřichov",,,,492,,0,,Europe/Prague,0,
2:62:JDFS-24,,"Ústí n.L.,Všebořice,obchodní centrum",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-22,,"Ústí n.L.,Bukov rondel",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-21,,"Ústí n.L.,Lipová",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-20,,"Ústí n.L.,Podhoří",,,,101,,0,,Europe/Prague,0,
2:62:JDFS-18,,"Újezdeček,nám.",,,,401,,0,,Europe/Prague,0,
2:62:JDFS-17,,"Újezdeček,Dukla rozc.",,,,401,,0,,Europe/Prague,0,
2:62:JDFS-16,,"Teplice,Řetenice,Sklářská",,,,401,,0,,Europe/Prague,0,
2:63:JDFS-9,,"Litoměřice,Vojtěšské nám.",,,,601,,0,,Europe/Prague,0,
2:63:JDFS-7,,"Litoměřice,Pod Radobýlem",,,,601,,0,,Europe/Prague,0,
2:63:JDFS-6,,"Litoměřice,Michalovická",,,,601,,0,,Europe/Prague,0,
2:63:JDFS-5,,"Litoměřice,jatky",,,,601,,0,,Europe/Prague,0,
2:63:JDFS-4,,"Litoměřice,chladírny",,,,601,,0,,Europe/Prague,0,
2:63:JDFS-24,,"Žalhostice,Na Vinárně",,,,617,,0,,Europe/Prague,0,
2:63:JDFS-22,,Žalhostice,,,,617,,0,,Europe/Prague,0,
2:63:JDFS-21,,"Žitenice,Skalice,ústav",,,,625,,0,,Europe/Prague,0,
2:63:JDFS-20,,"Žitenice,Skalice,Močidla",,,,625,,0,,Europe/Prague,0,
2:63:JDFS-19,,"Žitenice,Skalice",,,,625,,0,,Europe/Prague,0,
2:63:JDFS-16,,"Žalhostice,žel.zast.",,,,617,,0,,Europe/Prague,0,
2:63:JDFS-15,,"Žalhostice,škola",,,,617,,0,,Europe/Prague,0,
2:63:JDFS-14,,"Velké Žernoseky,u hřiště",,,,611,,0,,Europe/Prague,0,
2:63:JDFS-13,,"Velké Žernoseky,bytovky",,,,611,,0,,Europe/Prague,0,
2:63:JDFS-12,,Velké Žernoseky,,,,611,,0,,Europe/Prague,0,
2:63:JDFS-11,,Michalovice,,50.53742,14.080902,615,,0,,Europe/Prague,0,
2:63:JDFS-10,,Malíč,,,,612,,0,,Europe/Prague,0,
2:63:JDFS-1,,"Litoměřice,6.ZŠ",,,,601,,0,,Europe/Prague,0,
2:64:JDFS-9,,"Vroutek,Vrbička",,,,942,,0,,Europe/Prague,0,
2:64:JDFS-8,,"Vroutek,Vesce,rozc.",,50.15901,13.329721,942,,0,,Europe/Prague,0,
2:64:JDFS-7,,Valeč,,,,946,,0,,Europe/Prague,0,
2:64:JDFS-6,,"Vroutek,Skytaly",,50.168236,13.301178,942,,0,,Europe/Prague,0,
2:64:JDFS-3,,"Vroutek,Mlýnce",,,,942,,0,,Europe/Prague,0,
2:64:JDFS-2,,"Nepomyšl,Dvérce,záv.",,,,943,,0,,Europe/Prague,0,
2:64:JDFS-11,,"Vroutek,líheň",,,,941,,0,,Europe/Prague,0,
2:64:JDFS-1,,"Vroutek,Skytaly,rozc.1.0 Dětaň",,,,941,,0,,Europe/Prague,0,
2:65:JDFS-7,,"Brandov,ObÚ",,,,254,,0,,Europe/Prague,0,
2:65:JDFS-6,,"Hora Sv.Kateřiny,Na Pile",,,,253,,0,,Europe/Prague,0,
2:65:JDFS-5,,"Brandov,odb.Kolonie",,50.638668,13.38362,254,,0,,Europe/Prague,0,
2:65:JDFS-40,,"Olbernhau,Grünthal,Löser",,,,281,,0,,Europe/Prague,0,
2:65:JDFS-4,,Brandov,,50.62722,13.393843,254,,0,,Europe/Prague,0,
2:65:JDFS-39,,"Olbernhau,Bahnhof",,50.6569252,13.3362255,281,,0,,Europe/Prague,0,
2:65:JDFS-38,,"Olbernhau,Busbahnhof",,50.65743,13.3382063,281,,0,,Europe/Prague,0,
2:65:JDFS-37,,"Olbernhau,Krankenhaus",,50.65538,13.3477125,281,,0,,Europe/Prague,0,
2:65:JDFS-36,,"Olbernhau,ZOLL",,,,x,,0,,Europe/Prague,0,
2:65:JDFS-35,,"Brandov,Na Čáře",,,,254,,0,,Europe/Prague,0,
2:65:JDFS-34,,"Nová Ves v Horách,Mikulovice,rozc.",,,,252,,0,,Europe/Prague,0,
2:65:JDFS-33,,"Olbernhau,Grünthal,Bahnhof",,50.65046,13.3656921,281,,0,,Europe/Prague,0,
2:65:JDFS-32,,"Nová Ves v Horách,křiž.",,,,252,,0,,Europe/Prague,0,
2:65:JDFS-30,,"Nová Ves v Horách,u rybníčku",,,,"252,252",,0,,Europe/Prague,0,
2:65:JDFS-3,,"Brandov,CLO",,,,x,,0,,Europe/Prague,0,
2:65:JDFS-29,,"Nová Ves v Horách,u hřbitova",,,,"252,252",,0,,Europe/Prague,0,
2:65:JDFS-28,,"Nová Ves v Horách,Mikulovice,u domku",,,,252,,0,,Europe/Prague,0,
2:65:JDFS-27,,"Nová Ves v Horách,ObÚ",,,,"252,252",,0,,Europe/Prague,0,
2:65:JDFS-26,,"Nová Ves v Horách,hranice",,,,252,,0,,Europe/Prague,0,
2:65:JDFS-25,,Nová Ves v Horách,,,,252,,0,,Europe/Prague,0,
2:65:JDFS-24,,"Nová Ves v Horách,Mikulovice",,,,252,,0,,Europe/Prague,0,
2:65:JDFS-2,,"Brandov,u hřiště",,,,254,,0,,Europe/Prague,0,
2:65:JDFS-18,,"Horní Jiřetín,Triola",,,,221,,0,,Europe/Prague,0,
2:65:JDFS-17,,"Horní Jiřetín,rozc.0.2",,,,221,,0,,Europe/Prague,0,
2:65:JDFS-16,,"Hora Sv.Kateřiny,Dolní",,,,253,,0,,Europe/Prague,0,
2:65:JDFS-13,,"Hora Sv.Kateřiny,SÚS",,,,253,,0,,Europe/Prague,0,
2:65:JDFS-11,,"Hora Sv.Kateřiny,u hraničního přechodu",,,,253,,0,,Europe/Prague,0,
2:65:JDFS-1,,"Brandov,u kostela",,50.631855,13.391072,254,,0,,Europe/Prague,0,
2:66:JDFS-9,,"Heřmanov,u Ciasků",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-8,,"Heřmanov,rozc.Blankartice",,,,"338,338",,0,,Europe/Prague,0,
2:66:JDFS-7,,"Heřmanov,obuv",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-6,,"Heřmanov,Fojtovice,konečná",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-5,,"Heřmanov,Fojtovice,host.",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-4,,"Heřmanov,Fojtovice,dol.",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-3,,"Heřmanov,Blankartice",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-2,,"Benešov n.Pl.,rozc.Heřmanov",,,,331,,0,,Europe/Prague,0,
2:66:JDFS-15,,"Heřmanov,odb.Mlatce",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-12,,"Heřmanov,Blankartice,dol.",,,,"338,338",,0,,Europe/Prague,0,
2:66:JDFS-11,,"Heřmanov,u školy",,,,338,,0,,Europe/Prague,0,
2:66:JDFS-10,,"Heřmanov,u Záhorků",,,,338,,0,,Europe/Prague,0,
2:67:JDFS-1,,"Děčany,Semeč",,,,753,,0,,Europe/Prague,0,
2:68:JDFS-9,,"Modlany,nám.",,,,433,,0,,Europe/Prague,0,
2:68:JDFS-8,,Modlany,,50.651976,13.895915,433,,0,,Europe/Prague,0,
